,STUDENTS,GPA,GPA_PROB,CLASS,GRADE,SEMESTER
229,Student_230,3.92,0.0011961393990620062,MATH 322,100.0,Fall 2023
230,Student_231,3.16,0.0009642348216928419,MATH 322,97.71405,Fall 2023
231,Student_232,3.47,0.0010588274782513168,MATH 322,100.0,Fall 2023
232,Student_233,3.27,0.0009977999578910104,MATH 322,100.0,Fall 2023
233,Student_234,3.52,0.0010740843583413936,MATH 322,100.0,Fall 2023
234,Student_235,3.8,0.0011595228868458223,MATH 322,100.0,Fall 2023
235,Student_236,3.06,0.0009337210615126886,MATH 322,95.3073,Fall 2023
236,Student_237,3.31,0.0010100054619630718,MATH 322,100.0,Fall 2023
237,Student_238,3.38,0.001031365094089179,MATH 322,100.0,Fall 2023
238,Student_239,3.52,0.0010740843583413936,MATH 322,100.0,Fall 2023
239,Student_240,3.45,0.0010527247262152861,MATH 322,100.0,Fall 2023
240,Student_241,3.0,0.0009154128054045966,MATH 322,93.86325,Fall 2023
241,Student_242,3.22,0.0009825430778009339,MATH 322,99.1581,Fall 2023
0,Student_1,2.76,0.0008421797809722289,ELECT 2,69.10079999999999,Fall 2022
1,Student_2,3.6,0.001098495366485516,ELECT 2,84.96,Fall 2022
2,Student_3,3.12,0.0009520293176207805,ELECT 2,75.8976,Fall 2022
3,Student_4,2.8,0.0008543852850442902,ELECT 2,69.856,Fall 2022
4,Student_5,3.59,0.0010954439904675007,ELECT 2,84.7712,Fall 2022
5,Student_6,3.06,0.0009337210615126886,ELECT 2,74.7648,Fall 2022
6,Student_7,2.76,0.0008421797809722289,ELECT 2,69.10079999999999,Fall 2022
7,Student_8,3.18,0.0009703375737288725,ELECT 2,77.0304,Fall 2022
8,Student_9,3.24,0.0009886458298369646,ELECT 2,78.1632,Fall 2022
9,Student_10,2.6,0.0007933577646839838,ELECT 2,66.08,Fall 2022
10,Student_11,2.26,0.0006896109800714628,ELECT 2,59.660799999999995,Fall 2022
11,Student_12,3.53,0.0010771357343594087,ELECT 2,83.63839999999999,Fall 2022
12,Student_13,3.41,0.001040519222143225,ELECT 2,81.3728,Fall 2022
13,Student_14,3.42,0.0010435705981612401,ELECT 2,81.5616,Fall 2022
14,Student_15,2.88,0.0008787962931884128,ELECT 2,71.3664,Fall 2022
15,Student_16,3.52,0.0010740843583413936,ELECT 2,83.44959999999999,Fall 2022
16,Student_17,3.08,0.0009398238135487193,ELECT 2,75.1424,Fall 2022
17,Student_18,3.52,0.0010740843583413936,ELECT 2,83.44959999999999,Fall 2022
18,Student_19,3.21,0.0009794917017829185,ELECT 2,77.59679999999999,Fall 2022
19,Student_20,2.78,0.0008482825330082595,ELECT 2,69.4784,Fall 2022
20,Student_21,3.13,0.0009550806936387959,ELECT 2,76.0864,Fall 2022
21,Student_22,3.16,0.0009642348216928419,ELECT 2,76.6528,Fall 2022
22,Student_23,2.7,0.0008238715248641371,ELECT 2,67.968,Fall 2022
23,Student_24,2.77,0.0008452311569902443,ELECT 2,69.2896,Fall 2022
24,Student_25,3.5,0.0010679816063053629,ELECT 2,83.07199999999999,Fall 2022
25,Student_26,3.23,0.000985594453818949,ELECT 2,77.97439999999999,Fall 2022
26,Student_27,3.51,0.001071032982323378,ELECT 2,83.26079999999999,Fall 2022
27,Student_28,3.31,0.0010100054619630718,ELECT 2,79.48479999999999,Fall 2022
28,Student_29,3.7,0.0011290091266656693,ELECT 2,86.848,Fall 2022
29,Student_30,3.23,0.000985594453818949,ELECT 2,77.97439999999999,Fall 2022
30,Student_31,3.48,0.0010618788542693322,ELECT 2,82.69439999999999,Fall 2022
31,Student_32,2.41,0.0007353816203416927,ELECT 2,62.492799999999995,Fall 2022
32,Student_33,3.66,0.001116803622593608,ELECT 2,86.0928,Fall 2022
33,Student_34,3.05,0.0009306696854946732,ELECT 2,74.576,Fall 2022
34,Student_35,3.37,0.0010283137180711636,ELECT 2,80.6176,Fall 2022
35,Student_36,3.77,0.0011503687587917765,ELECT 2,88.16959999999999,Fall 2022
36,Student_37,2.55,0.0007781008845939071,ELECT 2,65.136,Fall 2022
37,Student_38,3.85,0.001174779766935899,ELECT 2,89.67999999999999,Fall 2022
38,Student_39,2.47,0.0007536898764497847,ELECT 2,63.6256,Fall 2022
39,Student_40,3.09,0.0009428751895667345,ELECT 2,75.3312,Fall 2022
40,Student_41,3.16,0.0009642348216928419,ELECT 2,76.6528,Fall 2022
41,Student_42,3.75,0.0011442660067557458,ELECT 2,100.0,Spring 2023
42,Student_43,3.21,0.0009794917017829185,ELECT 2,94.31422500000001,Spring 2023
43,Student_44,3.6,0.001098495366485516,ELECT 2,100.0,Spring 2023
44,Student_45,3.52,0.0010740843583413936,ELECT 2,100.0,Spring 2023
45,Student_46,3.47,0.0010588274782513168,ELECT 2,100.0,Spring 2023
46,Student_47,3.18,0.0009703375737288725,ELECT 2,93.62580000000001,Spring 2023
47,Student_48,2.68,0.0008177687728281064,ELECT 2,82.15205,Spring 2023
48,Student_49,3.21,0.0009794917017829185,ELECT 2,94.31422500000001,Spring 2023
49,Student_50,3.65,0.0011137522465755926,ELECT 2,100.0,Spring 2023
50,Student_51,3.15,0.0009611834456748265,ELECT 2,92.937375,Spring 2023
51,Student_52,3.67,0.0011198549986116233,ELECT 2,100.0,Spring 2023
52,Student_53,3.74,0.0011412146307377307,ELECT 2,100.0,Spring 2023
53,Student_54,3.59,0.0010954439904675007,ELECT 2,100.0,Spring 2023
54,Student_55,3.17,0.0009672861977108572,ELECT 2,93.396325,Spring 2023
55,Student_56,3.57,0.00108934123843147,ELECT 2,100.0,Spring 2023
56,Student_57,2.8,0.0008543852850442902,ELECT 2,84.90575,Spring 2023
57,Student_58,3.33,0.0010161082139991022,ELECT 2,97.067925,Spring 2023
58,Student_59,3.23,0.000985594453818949,ELECT 2,94.77317500000001,Spring 2023
59,Student_60,3.64,0.0011107008705575773,ELECT 2,100.0,Spring 2023
60,Student_61,3.03,0.0009245669334586426,ELECT 2,90.183675,Spring 2023
61,Student_62,2.97,0.0009062586773505508,ELECT 2,88.806825,Spring 2023
62,Student_63,3.41,0.001040519222143225,ELECT 2,98.90372500000001,Spring 2023
63,Student_64,3.23,0.000985594453818949,ELECT 2,94.77317500000001,Spring 2023
64,Student_65,3.59,0.0010954439904675007,ELECT 2,100.0,Spring 2023
65,Student_66,3.91,0.0011930880230439911,ELECT 2,100.0,Spring 2023
66,Student_67,3.02,0.0009215155574406273,ELECT 2,89.9542,Spring 2023
67,Student_68,3.25,0.0009916972058549797,ELECT 2,95.23212500000001,Spring 2023
68,Student_69,2.88,0.0008787962931884128,ELECT 2,86.74155,Spring 2023
69,Student_70,3.49,0.0010649302302873475,ELECT 2,100.0,Spring 2023
70,Student_71,3.28,0.0010008513339090257,ELECT 2,95.92055,Spring 2023
71,Student_72,3.84,0.0011717283909178837,ELECT 2,100.0,Spring 2023
72,Student_73,3.71,0.0011320605026836847,ELECT 2,100.0,Spring 2023
73,Student_74,2.94,0.0008971045492965048,ELECT 2,88.11840000000001,Spring 2023
74,Student_75,3.06,0.0009337210615126886,ELECT 2,90.8721,Spring 2023
75,Student_76,3.37,0.0010283137180711636,ELECT 2,97.985825,Spring 2023
76,Student_77,2.82,0.0008604880370803209,ELECT 2,85.3647,Spring 2023
77,Student_78,3.68,0.0011229063746296386,ELECT 2,100.0,Spring 2023
78,Student_79,3.76,0.0011473173827737612,ELECT 2,100.0,Spring 2023
79,Student_80,2.66,0.0008116660207920758,ELECT 2,81.6931,Spring 2023
80,Student_81,3.74,0.0011412146307377307,ELECT 2,100.0,Spring 2023
81,Student_82,2.69,0.0008208201488461217,ELECT 2,82.381525,Spring 2023
82,Student_83,2.87,0.0008757449171703975,ELECT 2,86.51207500000001,Spring 2023
83,Student_84,3.33,0.0010161082139991022,ELECT 2,97.067925,Spring 2023
84,Student_85,3.63,0.001107649494539562,ELECT 2,100.0,Spring 2023
85,Student_86,3.23,0.000985594453818949,ELECT 2,94.77317500000001,Spring 2023
86,Student_87,3.25,0.0009916972058549797,ELECT 2,95.23212500000001,Spring 2023
87,Student_88,3.96,0.0012083449031340676,ELECT 2,100.0,Spring 2023
88,Student_89,2.67,0.000814717396810091,ELECT 2,81.922575,Spring 2023
89,Student_90,2.7,0.0008238715248641371,ELECT 2,82.611,Spring 2023
90,Student_91,3.4,0.0010374678461252096,ELECT 2,98.67425,Spring 2023
91,Student_92,3.17,0.0009672861977108572,ELECT 2,93.396325,Spring 2023
92,Student_93,3.59,0.0010954439904675007,ELECT 2,100.0,Spring 2023
93,Student_94,3.89,0.0011869852710079604,ELECT 2,100.0,Spring 2023
94,Student_95,3.98,0.0012144476551700983,ELECT 2,100.0,Spring 2023
95,Student_96,3.58,0.0010923926144494854,ELECT 2,100.0,Spring 2023
96,Student_97,3.45,0.0010527247262152861,ELECT 2,99.82162500000001,Spring 2023
97,Student_98,3.18,0.0009703375737288725,ELECT 2,93.62580000000001,Spring 2023
98,Student_99,2.43,0.0007414843723777233,ELECT 2,76.415175,Spring 2023
99,Student_100,3.19,0.0009733889497468877,ELECT 2,93.855275,Spring 2023
100,Student_101,2.81,0.0008574366610623055,ELECT 2,85.135225,Spring 2023
101,Student_102,2.69,0.0008208201488461217,ELECT 2,82.381525,Spring 2023
102,Student_103,3.24,0.0009886458298369646,ELECT 2,95.00265,Spring 2023
103,Student_104,3.85,0.001174779766935899,ELECT 2,100.0,Spring 2023
104,Student_105,3.44,0.0010496733501972708,ELECT 2,99.59215,Spring 2023
105,Student_106,2.99,0.0009123614293865814,ELECT 2,89.265775,Spring 2023
106,Student_107,3.33,0.0010161082139991022,ELECT 2,97.067925,Spring 2023
107,Student_108,3.02,0.0009215155574406273,ELECT 2,89.9542,Spring 2023
108,Student_109,3.22,0.0009825430778009339,ELECT 2,94.54370000000002,Spring 2023
109,Student_110,3.93,0.0011991907750800218,ELECT 2,100.0,Spring 2023
110,Student_111,3.04,0.000927618309476658,ELECT 2,90.41315,Spring 2023
111,Student_112,3.63,0.001107649494539562,ELECT 2,100.0,Spring 2023
112,Student_113,3.37,0.0010283137180711636,ELECT 2,97.985825,Spring 2023
113,Student_114,3.0,0.0009154128054045966,ELECT 2,89.49525,Spring 2023
114,Student_115,3.38,0.001031365094089179,ELECT 2,98.2153,Spring 2023
115,Student_116,3.52,0.0010740843583413936,ELECT 2,100.0,Spring 2023
116,Student_117,3.06,0.0009337210615126886,ELECT 2,90.8721,Spring 2023
117,Student_118,3.0,0.0009154128054045966,ELECT 2,89.49525,Spring 2023
118,Student_119,3.41,0.001040519222143225,ELECT 2,98.90372500000001,Spring 2023
119,Student_120,3.31,0.0010100054619630718,ELECT 2,96.608975,Spring 2023
120,Student_121,3.29,0.001003902709927041,ELECT 2,96.150025,Spring 2023
121,Student_122,2.66,0.0008116660207920758,ELECT 2,81.6931,Spring 2023
122,Student_123,3.61,0.0011015467425035312,ELECT 2,100.0,Spring 2023
123,Student_124,3.71,0.0011320605026836847,ELECT 2,100.0,Spring 2023
124,Student_125,3.7,0.0011290091266656693,ELECT 2,100.0,Spring 2023
125,Student_126,3.0,0.0009154128054045966,ELECT 2,89.49525,Spring 2023
126,Student_127,3.25,0.0009916972058549797,ELECT 2,95.23212500000001,Spring 2023
127,Student_128,3.18,0.0009703375737288725,ELECT 2,93.62580000000001,Spring 2023
128,Student_129,3.04,0.000927618309476658,ELECT 2,90.41315,Spring 2023
129,Student_130,3.2,0.0009764403257649032,ELECT 2,94.08475000000001,Spring 2023
130,Student_131,2.94,0.0008971045492965048,ELECT 2,88.11840000000001,Spring 2023
131,Student_132,3.68,0.0011229063746296386,ELECT 2,100.0,Spring 2023
132,Student_133,3.3,0.0010069540859450562,ELECT 2,96.37950000000001,Spring 2023
133,Student_134,3.34,0.0010191595900171176,ELECT 2,97.2974,Spring 2023
134,Student_135,3.21,0.0009794917017829185,ELECT 2,94.31422500000001,Spring 2023
135,Student_136,3.64,0.0011107008705575773,ELECT 2,100.0,Spring 2023
136,Student_137,3.32,0.0010130568379810869,ELECT 2,96.83845,Spring 2023
137,Student_138,3.67,0.0011198549986116233,ELECT 2,100.0,Spring 2023
138,Student_139,3.78,0.0011534201348097919,ELECT 2,100.0,Spring 2023
139,Student_140,3.72,0.0011351118787017,ELECT 2,100.0,Spring 2023
140,Student_141,3.86,0.0011778311429539144,ELECT 2,100.0,Spring 2023
141,Student_142,3.37,0.0010283137180711636,ELECT 2,97.985825,Spring 2023
142,Student_143,2.98,0.0009093100533685661,ELECT 2,89.0363,Spring 2023
143,Student_144,3.23,0.000985594453818949,ELECT 2,94.77317500000001,Spring 2023
144,Student_145,3.2,0.0009764403257649032,ELECT 2,94.08475000000001,Spring 2023
145,Student_146,3.27,0.0009977999578910104,ELECT 2,95.69107500000001,Spring 2023
146,Student_147,3.92,0.0011961393990620062,ELECT 2,91.79,Spring 2023
147,Student_148,3.06,0.0009337210615126886,ELECT 2,91.79,Spring 2023
148,Student_149,2.35,0.0007170733642336008,ELECT 2,91.79,Spring 2023
149,Student_150,3.54,0.001080187110377424,ELECT 2,92.5962,Fall 2023
150,Student_151,3.68,0.0011229063746296386,ELECT 2,95.5159,Fall 2023
151,Student_152,3.02,0.0009215155574406273,ELECT 2,81.7516,Fall 2023
152,Student_153,3.68,0.0011229063746296386,ELECT 2,95.5159,Fall 2023
153,Student_154,3.32,0.0010130568379810869,ELECT 2,88.0081,Fall 2023
154,Student_155,2.51,0.0007658953805218459,ELECT 2,71.11555,Fall 2023
155,Student_156,2.54,0.0007750495085758919,ELECT 2,71.7412,Fall 2023
156,Student_157,3.91,0.0011930880230439911,ELECT 2,100.0,Fall 2023
157,Student_158,3.41,0.001040519222143225,ELECT 2,89.88505,Fall 2023
158,Student_159,3.03,0.0009245669334586426,ELECT 2,81.96015,Fall 2023
159,Student_160,3.28,0.0010008513339090257,ELECT 2,87.17389999999999,Fall 2023
160,Student_161,3.85,0.001174779766935899,ELECT 2,99.06125,Fall 2023
161,Student_162,3.53,0.0010771357343594087,ELECT 2,92.38765,Fall 2023
162,Student_163,3.08,0.0009398238135487193,ELECT 2,83.0029,Fall 2023
163,Student_164,3.37,0.0010283137180711636,ELECT 2,89.05085,Fall 2023
164,Student_165,3.41,0.001040519222143225,ELECT 2,89.88505,Fall 2023
165,Student_166,3.3,0.0010069540859450562,ELECT 2,87.591,Fall 2023
166,Student_167,3.04,0.000927618309476658,ELECT 2,82.1687,Fall 2023
167,Student_168,3.43,0.0010466219741792557,ELECT 2,90.30215,Fall 2023
168,Student_169,3.73,0.0011381632547197151,ELECT 2,96.55865,Fall 2023
169,Student_170,3.02,0.0009215155574406273,ELECT 2,81.7516,Fall 2023
170,Student_171,3.12,0.0009520293176207805,ELECT 2,83.8371,Fall 2023
171,Student_172,3.29,0.001003902709927041,ELECT 2,87.38245,Fall 2023
172,Student_173,3.53,0.0010771357343594087,ELECT 2,92.38765,Fall 2023
173,Student_174,3.15,0.0009611834456748265,ELECT 2,84.46275,Fall 2023
174,Student_175,2.86,0.0008726935411523821,ELECT 2,78.4148,Fall 2023
175,Student_176,2.48,0.0007567412524677999,ELECT 2,70.4899,Fall 2023
176,Student_177,2.62,0.0007994605167200144,ELECT 2,73.4096,Fall 2023
177,Student_178,3.49,0.0010649302302873475,ELECT 2,91.55345,Fall 2023
0,Student_1,2.76,0.0008421797809722289,MATH 151,49.7577,Fall 2022
1,Student_2,3.6,0.001098495366485516,MATH 151,61.1775,Fall 2022
2,Student_3,3.12,0.0009520293176207805,MATH 151,54.651900000000005,Fall 2022
3,Student_4,2.8,0.0008543852850442902,MATH 151,50.3015,Fall 2022
4,Student_5,3.59,0.0010954439904675007,MATH 151,61.04155,Fall 2022
5,Student_6,3.06,0.0009337210615126886,MATH 151,53.836200000000005,Fall 2022
6,Student_7,2.76,0.0008421797809722289,MATH 151,49.7577,Fall 2022
7,Student_8,3.18,0.0009703375737288725,MATH 151,55.467600000000004,Fall 2022
8,Student_9,3.24,0.0009886458298369646,MATH 151,56.283300000000004,Fall 2022
9,Student_10,2.6,0.0007933577646839838,MATH 151,47.5825,Fall 2022
10,Student_11,2.26,0.0006896109800714628,MATH 151,42.9602,Fall 2022
11,Student_12,3.53,0.0010771357343594087,MATH 151,60.22585,Fall 2022
12,Student_13,3.41,0.001040519222143225,MATH 151,58.59445,Fall 2022
13,Student_14,3.42,0.0010435705981612401,MATH 151,58.7304,Fall 2022
14,Student_15,2.88,0.0008787962931884128,MATH 151,51.3891,Fall 2022
15,Student_16,3.52,0.0010740843583413936,MATH 151,60.0899,Fall 2022
16,Student_17,3.08,0.0009398238135487193,MATH 151,54.1081,Fall 2022
17,Student_18,3.52,0.0010740843583413936,MATH 151,60.0899,Fall 2022
18,Student_19,3.21,0.0009794917017829185,MATH 151,55.87545,Fall 2022
19,Student_20,2.78,0.0008482825330082595,MATH 151,50.0296,Fall 2022
20,Student_21,3.13,0.0009550806936387959,MATH 151,54.78785,Fall 2022
21,Student_22,3.16,0.0009642348216928419,MATH 151,55.1957,Fall 2022
22,Student_23,2.7,0.0008238715248641371,MATH 151,48.94200000000001,Fall 2022
23,Student_24,2.77,0.0008452311569902443,MATH 151,49.89365,Fall 2022
24,Student_25,3.5,0.0010679816063053629,MATH 151,59.818,Fall 2022
25,Student_26,3.23,0.000985594453818949,MATH 151,56.14735,Fall 2022
26,Student_27,3.51,0.001071032982323378,MATH 151,59.95395,Fall 2022
27,Student_28,3.31,0.0010100054619630718,MATH 151,57.234950000000005,Fall 2022
28,Student_29,3.7,0.0011290091266656693,MATH 151,62.537000000000006,Fall 2022
29,Student_30,3.23,0.000985594453818949,MATH 151,56.14735,Fall 2022
30,Student_31,3.48,0.0010618788542693322,MATH 151,59.5461,Fall 2022
31,Student_32,2.41,0.0007353816203416927,MATH 151,44.99945,Fall 2022
32,Student_33,3.66,0.001116803622593608,MATH 151,61.9932,Fall 2022
33,Student_34,3.05,0.0009306696854946732,MATH 151,53.70025,Fall 2022
34,Student_35,3.37,0.0010283137180711636,MATH 151,58.050650000000005,Fall 2022
35,Student_36,3.77,0.0011503687587917765,MATH 151,63.48865,Fall 2022
36,Student_37,2.55,0.0007781008845939071,MATH 151,46.90275,Fall 2022
37,Student_38,3.85,0.001174779766935899,MATH 151,64.57625,Fall 2022
38,Student_39,2.47,0.0007536898764497847,MATH 151,45.81515,Fall 2022
39,Student_40,3.09,0.0009428751895667345,MATH 151,54.24405,Fall 2022
40,Student_41,3.16,0.0009642348216928419,MATH 151,55.1957,Fall 2022
41,Student_42,3.75,0.0011442660067557458,MATH 151,63.216750000000005,Fall 2022
42,Student_43,3.21,0.0009794917017829185,MATH 151,55.87545,Fall 2022
43,Student_44,3.6,0.001098495366485516,MATH 151,61.1775,Fall 2022
44,Student_45,3.52,0.0010740843583413936,MATH 151,60.0899,Fall 2022
45,Student_46,3.47,0.0010588274782513168,MATH 151,59.41015,Fall 2022
46,Student_47,3.18,0.0009703375737288725,MATH 151,55.467600000000004,Fall 2022
47,Student_48,2.68,0.0008177687728281064,MATH 151,48.670100000000005,Fall 2022
48,Student_49,3.21,0.0009794917017829185,MATH 151,55.87545,Fall 2022
49,Student_50,3.65,0.0011137522465755926,MATH 151,61.85725,Fall 2022
50,Student_51,3.15,0.0009611834456748265,MATH 151,55.05975,Fall 2022
51,Student_52,3.67,0.0011198549986116233,MATH 151,62.12915,Fall 2022
52,Student_53,3.74,0.0011412146307377307,MATH 151,63.0808,Fall 2022
53,Student_54,3.59,0.0010954439904675007,MATH 151,61.04155,Fall 2022
54,Student_55,3.17,0.0009672861977108572,MATH 151,55.33165,Fall 2022
55,Student_56,3.57,0.00108934123843147,MATH 151,60.76965,Fall 2022
56,Student_57,2.8,0.0008543852850442902,MATH 151,50.3015,Fall 2022
57,Student_58,3.33,0.0010161082139991022,MATH 151,57.50685,Fall 2022
58,Student_59,3.23,0.000985594453818949,MATH 151,56.14735,Fall 2022
59,Student_60,3.64,0.0011107008705575773,MATH 151,61.72130000000001,Fall 2022
60,Student_61,3.03,0.0009245669334586426,MATH 151,53.42835,Fall 2022
61,Student_62,2.97,0.0009062586773505508,MATH 151,52.61265,Fall 2022
62,Student_63,3.41,0.001040519222143225,MATH 151,58.59445,Fall 2022
63,Student_64,3.23,0.000985594453818949,MATH 151,56.14735,Fall 2022
64,Student_65,3.59,0.0010954439904675007,MATH 151,61.04155,Fall 2022
65,Student_66,3.91,0.0011930880230439911,MATH 151,65.39195000000001,Fall 2022
66,Student_67,3.02,0.0009215155574406273,MATH 151,53.2924,Fall 2022
67,Student_68,3.25,0.0009916972058549797,MATH 151,56.41925,Fall 2022
68,Student_69,2.88,0.0008787962931884128,MATH 151,51.3891,Fall 2022
69,Student_70,3.49,0.0010649302302873475,MATH 151,59.682050000000004,Fall 2022
70,Student_71,3.28,0.0010008513339090257,MATH 151,56.8271,Fall 2022
71,Student_72,3.84,0.0011717283909178837,MATH 151,64.44030000000001,Fall 2022
72,Student_73,3.71,0.0011320605026836847,MATH 151,62.67295,Fall 2022
73,Student_74,2.94,0.0008971045492965048,MATH 151,52.2048,Fall 2022
74,Student_75,3.06,0.0009337210615126886,MATH 151,53.836200000000005,Fall 2022
75,Student_76,3.37,0.0010283137180711636,MATH 151,58.050650000000005,Fall 2022
76,Student_77,2.82,0.0008604880370803209,MATH 151,50.5734,Fall 2022
77,Student_78,3.68,0.0011229063746296386,MATH 151,62.265100000000004,Fall 2022
78,Student_79,3.76,0.0011473173827737612,MATH 151,63.3527,Fall 2022
79,Student_80,2.66,0.0008116660207920758,MATH 151,48.3982,Fall 2022
80,Student_81,3.74,0.0011412146307377307,MATH 151,63.0808,Fall 2022
81,Student_82,2.69,0.0008208201488461217,MATH 151,48.80605,Fall 2022
82,Student_83,2.87,0.0008757449171703975,MATH 151,54.38,Fall 2022
83,Student_84,3.33,0.0010161082139991022,MATH 151,54.38,Fall 2022
84,Student_85,3.63,0.001107649494539562,MATH 151,54.38,Fall 2022
